fecha,cod_ine,ccaa,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_otras,num_casos_prueba_desconocida
2020-03-29,12,Galicia,198,196,1,0,1
2020-03-29,04,Baleares,37,36,1,0,0
2020-03-29,14,Murcia,35,23,12,0,0
2020-03-29,13,Madrid,873,869,1,0,3
2020-03-29,19,Melilla,5,4,0,0,1
2020-03-29,15,Navarra,96,79,17,0,0
2020-03-29,16,País Vasco,268,240,0,0,28
2020-03-29,17,La Rioja,87,85,2,0,0
2020-03-29,10,C. Valenciana,217,183,23,0,11
2020-03-30,01,Andalucía,341,302,39,0,0
2020-03-30,02,Aragón,131,131,0,0,0
2020-03-30,03,Asturias,45,45,0,0,0
2020-03-30,06,Cantabria,27,27,0,0,0
2020-03-30,18,Ceuta,5,0,1,0,4
2020-03-30,07,Castilla y León,497,422,74,0,1
2020-03-30,08,Castilla La Mancha,523,230,22,3,268
2020-03-30,05,Canarias,51,49,0,0,2
2020-03-30,09,Cataluña,1202,1105,0,8,89
2020-03-30,11,Extremadura,107,66,41,0,0
2020-03-30,12,Galicia,282,273,5,0,4
2020-03-30,04,Baleares,66,61,3,0,2
2020-03-30,14,Murcia,41,26,15,0,0
2020-03-30,13,Madrid,1091,1088,1,0,2
2020-03-30,19,Melilla,3,3,0,0,0
2020-03-30,15,Navarra,245,211,34,0,0
2020-03-30,16,País Vasco,321,304,0,0,17
2020-03-30,17,La Rioja,117,116,1,0,0
2020-03-30,10,C. Valenciana,256,222,25,0,9
2020-03-31,01,Andalucía,254,238,16,0,0
2020-03-31,02,Aragón,116,116,0,0,0
2020-03-31,03,Asturias,42,42,0,0,0
2020-03-31,06,Cantabria,33,33,0,0,0
2020-03-31,18,Ceuta,2,0,0,0,2
2020-03-31,07,Castilla y León,399,359,40,0,0
2020-03-31,08,Castilla La Mancha,411,168,30,2,211
2020-03-31,05,Canarias,28,27,0,0,1
2020-03-31,09,Cataluña,1131,1071,0,1,59
2020-03-31,11,Extremadura,61,37,24,0,0
2020-03-31,12,Galicia,167,161,4,0,2
2020-03-31,04,Baleares,48,45,3,0,0
2020-03-31,14,Murcia,30,23,7,0,0
2020-03-31,13,Madrid,1077,1076,0,0,1
2020-03-31,19,Melilla,3,3,0,0,0
2020-03-31,15,Navarra,151,125,26,0,0
2020-03-31,16,País Vasco,267,248,0,0,19
2020-03-31,17,La Rioja,108,105,3,0,0
2020-03-31,10,C. Valenciana,181,151,23,0,7
2020-04-01,01,Andalucía,356,323,32,0,1
2020-04-01,02,Aragón,157,156,0,0,1
2020-04-01,03,Asturias,29,29,0,0,0
2020-04-01,06,Cantabria,72,72,0,0,0
2020-04-01,18,Ceuta,8,0,6,0,2
2020-04-01,07,Castilla y León,561,449,112,0,0
2020-04-01,08,Castilla La Mancha,461,193,35,1,232
2020-04-01,05,Canarias,52,51,0,0,1
2020-04-01,09,Cataluña,1285,1217,0,7,61
2020-04-01,11,Extremadura,134,89,45,0,0
2020-04-01,12,Galicia,240,233,4,0,3
2020-04-01,04,Baleares,84,81,3,0,0
2020-04-01,14,Murcia,28,19,9,0,0
2020-04-01,13,Madrid,1350,1348,0,0,2
2020-04-01,19,Melilla,5,5,0,0,0
2020-04-01,15,Navarra,233,195,38,0,0
2020-04-01,16,País Vasco,288,266,0,0,22
2020-04-01,17,La Rioja,108,107,1,0,0
2020-04-01,10,C. Valenciana,240,202,31,1,6
2020-04-02,01,Andalucía,262,215,47,0,0
2020-04-02,02,Aragón,127,127,0,0,0
2020-04-02,03,Asturias,54,54,0,0,0
2020-04-02,06,Cantabria,53,53,0,0,0
2020-04-02,18,Ceuta,2,0,1,0,1
2020-04-02,07,Castilla y León,518,446,72,0,0
2020-04-02,08,Castilla La Mancha,366,147,24,1,194
2020-04-02,05,Canarias,34,32,0,0,2
2020-04-02,09,Cataluña,1061,1005,0,1,55
2020-04-02,11,Extremadura,76,51,25,0,0
2020-04-02,12,Galicia,266,259,4,0,3
2020-04-02,04,Baleares,35,34,1,0,0
2020-04-02,14,Murcia,30,21,9,0,0
2020-04-02,13,Madrid,1005,1005,0,0,0
2020-04-02,19,Melilla,3,3,0,0,0
2020-04-02,15,Navarra,144,126,18,0,0
2020-04-02,16,País Vasco,256,239,0,0,17
2020-04-02,17,La Rioja,100,99,1,0,0
2020-04-02,10,C. Valenciana,217,181,31,0,5
2020-04-03,01,Andalucía,202,172,30,0,0
2020-04-03,02,Aragón,108,108,0,0,0
2020-04-03,03,Asturias,38,38,0,0,0
2020-04-03,06,Cantabria,34,34,0,0,0
2020-04-03,18,Ceuta,2,0,1,0,1
2020-04-03,07,Castilla y León,568,492,76,0,0
2020-04-03,08,Castilla La Mancha,341,148,27,1,165
2020-04-03,05,Canarias,17,17,0,0,0
2020-04-03,09,Cataluña,1209,1166,1,3,39
2020-04-03,11,Extremadura,104,65,39,0,0
2020-04-03,12,Galicia,209,209,0,0,0
2020-04-03,04,Baleares,47,43,3,0,1
2020-04-03,14,Murcia,26,14,12,0,0
2020-04-03,13,Madrid,933,933,0,0,0
2020-04-03,19,Melilla,4,3,1,0,0
2020-04-03,15,Navarra,138,126,12,0,0
2020-04-03,16,País Vasco,330,309,0,0,21
2020-04-03,17,La Rioja,79,75,4,0,0
2020-04-03,10,C. Valenciana,216,190,23,0,3
2020-04-04,01,Andalucía,317,166,151,0,0
2020-04-04,02,Aragón,94,93,0,0,1
2020-04-04,03,Asturias,45,45,0,0,0
2020-04-04,06,Cantabria,62,62,0,0,0
2020-04-04,18,Ceuta,2,0,0,0,2
2020-04-04,07,Castilla y León,569,482,87,0,0
2020-04-04,08,Castilla La Mancha,381,144,35,0,202
2020-04-04,05,Canarias,29,28,0,0,1
2020-04-04,09,Cataluña,969,928,0,2,39
2020-04-04,11,Extremadura,75,47,28,0,0
2020-04-04,12,Galicia,134,133,0,0,1
2020-04-04,04,Baleares,25,23,2,0,0
2020-04-04,14,Murcia,22,19,3,0,0
2020-04-04,13,Madrid,716,714,0,0,2
2020-04-04,19,Melilla,3,2,1,0,0
2020-04-04,15,Navarra,88,76,12,0,0
2020-04-04,16,País Vasco,216,201,0,0,15
2020-04-04,17,La Rioja,55,53,2,0,0
2020-04-04,10,C. Valenciana,142,118,19,0,5
2020-04-05,01,Andalucía,276,159,117,0,0
2020-04-05,02,Aragón,95,94,0,1,0
2020-04-05,03,Asturias,43,43,0,0,0
2020-04-05,06,Cantabria,25,25,0,0,0
2020-04-05,18,Ceuta,2,0,0,0,2
2020-04-05,07,Castilla y León,390,318,72,0,0
2020-04-05,08,Castilla La Mancha,462,237,33,1,191
2020-04-05,05,Canarias,17,15,0,0,2
2020-04-05,09,Cataluña,845,805,0,0,40
2020-04-05,11,Extremadura,53,25,28,0,0
2020-04-05,12,Galicia,118,115,2,0,1
2020-04-05,04,Baleares,30,27,2,0,1
2020-04-05,14,Murcia,29,11,18,0,0
2020-04-05,13,Madrid,635,634,0,0,1
2020-04-05,19,Melilla,1,0,1,0,0
2020-04-05,15,Navarra,101,86,15,0,0
2020-04-05,16,País Vasco,229,218,0,0,11
2020-04-05,17,La Rioja,36,35,1,0,0
2020-04-05,10,C. Valenciana,122,105,12,0,5
2020-04-06,01,Andalucía,187,137,49,0,1
2020-04-06,02,Aragón,125,125,0,0,0
2020-04-06,03,Asturias,41,41,0,0,0
2020-04-06,06,Cantabria,28,27,1,0,0
2020-04-06,18,Ceuta,3,1,0,0,2
2020-04-06,07,Castilla y León,594,461,133,0,0
2020-04-06,08,Castilla La Mancha,416,126,25,1,264
2020-04-06,05,Canarias,13,13,0,0,0
2020-04-06,09,Cataluña,816,737,0,1,78
2020-04-06,11,Extremadura,78,37,41,0,0
2020-04-06,12,Galicia,184,177,6,0,1
2020-04-06,04,Baleares,26,21,5,0,0
2020-04-06,14,Murcia,15,6,9,0,0
2020-04-06,13,Madrid,626,625,0,0,1
2020-04-06,19,Melilla,0,0,0,0,0
2020-04-06,15,Navarra,149,132,17,0,0
2020-04-06,16,País Vasco,298,284,0,0,14
2020-04-06,17,La Rioja,41,41,0,0,0
2020-04-06,10,C. Valenciana,180,137,37,0,6
2020-04-07,01,Andalucía,266,163,103,0,0
2020-04-07,02,Aragón,108,108,0,0,0
2020-04-07,03,Asturias,45,45,0,0,0
2020-04-07,06,Cantabria,13,13,0,0,0
2020-04-07,18,Ceuta,2,0,0,0,2
2020-04-07,07,Castilla y León,429,327,102,0,0
2020-04-07,08,Castilla La Mancha,363,97,23,0,243
2020-04-07,05,Canarias,26,24,0,0,2
2020-04-07,09,Cataluña,743,677,0,0,66
2020-04-07,11,Extremadura,72,27,45,0,0
2020-04-07,12,Galicia,154,148,3,0,3
2020-04-07,04,Baleares,19,18,1,0,0
2020-04-07,14,Murcia,10,4,5,0,1
2020-04-07,13,Madrid,748,746,0,0,2
2020-04-07,19,Melilla,2,2,0,0,0
2020-04-07,15,Navarra,118,84,34,0,0
2020-04-07,16,País Vasco,241,223,0,0,18
2020-04-07,17,La Rioja,52,51,1,0,0
2020-04-07,10,C. Valenciana,171,127,39,0,5
2020-04-08,01,Andalucía,251,132,119,0,0
2020-04-08,02,Aragón,111,110,0,0,1
2020-04-08,03,Asturias,48,48,0,0,0
2020-04-08,06,Cantabria,26,26,0,0,0
2020-04-08,18,Ceuta,1,0,1,0,0
2020-04-08,07,Castilla y León,509,372,136,1,0
2020-04-08,08,Castilla La Mancha,365,106,21,0,238
2020-04-08,05,Canarias,16,14,0,0,2
2020-04-08,09,Cataluña,995,953,0,2,40
2020-04-08,11,Extremadura,83,36,47,0,0
2020-04-08,12,Galicia,150,147,2,0,1
2020-04-08,04,Baleares,23,22,1,0,0
2020-04-08,14,Murcia,40,16,24,0,0
2020-04-08,13,Madrid,681,681,0,0,0
2020-04-08,19,Melilla,0,0,0,0,0
2020-04-08,15,Navarra,119,93,26,0,0
2020-04-08,16,País Vasco,243,218,0,0,25
2020-04-08,17,La Rioja,45,39,6,0,0
2020-04-08,10,C. Valenciana,170,125,41,0,4
2020-04-09,01,Andalucía,137,85,52,0,0
2020-04-09,02,Aragón,102,89,0,0,13
2020-04-09,03,Asturias,43,43,0,0,0
2020-04-09,06,Cantabria,23,23,0,0,0
2020-04-09,18,Ceuta,3,1,1,0,1
2020-04-09,07,Castilla y León,537,351,186,0,0
2020-04-09,08,Castilla La Mancha,344,81,9,2,252
2020-04-09,05,Canarias,27,24,0,0,3
2020-04-09,09,Cataluña,1052,1009,0,1,42
2020-04-09,11,Extremadura,76,21,55,0,0
2020-04-09,12,Galicia,159,149,8,0,2
2020-04-09,04,Baleares,11,8,3,0,0
2020-04-09,14,Murcia,27,5,21,0,1
2020-04-09,13,Madrid,641,637,0,0,4
2020-04-09,19,Melilla,0,0,0,0,0
2020-04-09,15,Navarra,112,79,33,0,0
2020-04-09,16,País Vasco,215,193,0,0,22
2020-04-09,17,La Rioja,44,42,2,0,0
2020-04-09,10,C. Valenciana,173,117,51,0,5
2020-04-10,01,Andalucía,218,98,120,0,0
2020-04-10,02,Aragón,83,73,0,1,9
2020-04-10,03,Asturias,57,57,0,0,0
2020-04-10,06,Cantabria,29,29,0,0,0
2020-04-10,18,Ceuta,1,0,0,0,1
2020-04-10,07,Castilla y León,558,324,234,0,0
2020-04-10,08,Castilla La Mancha,298,70,18,0,210
2020-04-10,05,Canarias,14,13,0,0,1
2020-04-10,09,Cataluña,1012,966,0,1,45
2020-04-10,11,Extremadura,98,39,59,0,0
2020-04-10,12,Galicia,80,71,9,0,0
2020-04-10,04,Baleares,21,17,4,0,0
2020-04-10,14,Murcia,12,5,7,0,0
2020-04-10,13,Madrid,709,707,0,0,2
2020-04-10,19,Melilla,1,1,0,0,0
2020-04-10,15,Navarra,106,69,37,0,0
2020-04-10,16,País Vasco,199,176,0,0,23
2020-04-10,17,La Rioja,40,39,1,0,0
2020-04-10,10,C. Valenciana,141,95,45,0,1
2020-04-11,01,Andalucía,162,94,68,0,0
2020-04-11,02,Aragón,63,57,0,0,6
2020-04-11,03,Asturias,53,53,0,0,0
2020-04-11,06,Cantabria,24,24,0,0,0
2020-04-11,18,Ceuta,2,0,2,0,0
2020-04-11,07,Castilla y León,481,310,171,0,0
2020-04-11,08,Castilla La Mancha,155,59,13,0,83
2020-04-11,05,Canarias,14,14,0,0,0
2020-04-11,09,Cataluña,1059,1029,0,1,29
2020-04-11,11,Extremadura,71,27,44,0,0
2020-04-11,12,Galicia,66,63,2,0,1
2020-04-11,04,Baleares,15,14,1,0,0
2020-04-11,14,Murcia,12,5,7,0,0
2020-04-11,13,Madrid,575,574,1,0,0
2020-04-11,19,Melilla,0,0,0,0,0
2020-04-11,15,Navarra,84,45,39,0,0
2020-04-11,16,País Vasco,140,124,0,0,16
2020-04-11,17,La Rioja,25,23,2,0,0
2020-04-11,10,C. Valenciana,133,78,50,0,5
2020-04-12,01,Andalucía,129,81,48,0,0
2020-04-12,02,Aragón,54,51,0,0,3
2020-04-12,03,Asturias,23,23,0,0,0
2020-04-12,06,Cantabria,46,46,0,0,0
2020-04-12,18,Ceuta,0,0,0,0,0
2020-04-12,07,Castilla y León,326,159,167,0,0
2020-04-12,08,Castilla La Mancha,225,72,6,0,147
2020-04-12,05,Canarias,8,8,0,0,0
2020-04-12,09,Cataluña,667,646,0,0,21
2020-04-12,11,Extremadura,47,21,26,0,0
2020-04-12,12,Galicia,66,62,3,0,1
2020-04-12,04,Baleares,15,15,0,0,0
2020-04-12,14,Murcia,11,4,4,0,3
2020-04-12,13,Madrid,500,499,0,0,1
2020-04-12,19,Melilla,1,1,0,0,0
2020-04-12,15,Navarra,90,59,31,0,0
2020-04-12,16,País Vasco,153,142,0,0,11
2020-04-12,17,La Rioja,22,22,0,0,0
2020-04-12,10,C. Valenciana,83,67,14,0,2
2020-04-13,01,Andalucía,111,70,40,1,0
2020-04-13,02,Aragón,83,71,0,0,12
2020-04-13,03,Asturias,32,32,0,0,0
2020-04-13,06,Cantabria,35,35,0,0,0
2020-04-13,18,Ceuta,2,0,1,0,1
2020-04-13,07,Castilla y León,511,234,277,0,0
2020-04-13,08,Castilla La Mancha,327,106,10,1,210
2020-04-13,05,Canarias,13,12,0,0,1
2020-04-13,09,Cataluña,597,549,0,2,46
2020-04-13,11,Extremadura,68,24,44,0,0
2020-04-13,12,Galicia,110,103,7,0,0
2020-04-13,04,Baleares,15,10,4,0,1
2020-04-13,14,Murcia,7,1,6,0,0
2020-04-13,13,Madrid,382,379,0,0,3
2020-04-13,19,Melilla,1,1,0,0,0
2020-04-13,15,Navarra,87,56,31,0,0
2020-04-13,16,País Vasco,131,110,0,0,21
2020-04-13,17,La Rioja,29,25,4,0,0
2020-04-13,10,C. Valenciana,99,63,31,0,5
2020-04-14,01,Andalucía,209,57,152,0,0
2020-04-14,02,Aragón,53,44,0,0,9
2020-04-14,03,Asturias,30,30,0,0,0
2020-04-14,06,Cantabria,14,14,0,0,0
2020-04-14,18,Ceuta,0,0,0,0,0
2020-04-14,07,Castilla y León,461,201,260,0,0
2020-04-14,08,Castilla La Mancha,233,67,17,0,149
2020-04-14,05,Canarias,13,12,0,0,1
2020-04-14,09,Cataluña,726,697,0,1,28
2020-04-14,11,Extremadura,87,28,59,0,0
2020-04-14,12,Galicia,100,64,34,0,2
2020-04-14,04,Baleares,10,8,2,0,0
2020-04-14,14,Murcia,7,5,2,0,0
2020-04-14,13,Madrid,497,493,0,0,4
2020-04-14,19,Melilla,0,0,0,0,0
2020-04-14,15,Navarra,100,48,52,0,0
2020-04-14,16,País Vasco,105,90,0,0,15
2020-04-14,17,La Rioja,24,24,0,0,0
2020-04-14,10,C. Valenciana,98,63,29,0,6
2020-04-15,01,Andalucía,216,90,126,0,0
2020-04-15,02,Aragón,79,64,0,0,15
2020-04-15,03,Asturias,40,40,0,0,0
2020-04-15,06,Cantabria,17,17,0,0,0
2020-04-15,18,Ceuta,0,0,0,0,0
2020-04-15,07,Castilla y León,342,174,168,0,0
2020-04-15,08,Castilla La Mancha,180,77,6,0,97
2020-04-15,05,Canarias,15,15,0,0,0
2020-04-15,09,Cataluña,750,726,0,1,23
2020-04-15,11,Extremadura,97,25,72,0,0
2020-04-15,12,Galicia,199,97,100,0,2
2020-04-15,04,Baleares,9,5,4,0,0
2020-04-15,14,Murcia,9,5,3,0,1
2020-04-15,13,Madrid,504,503,0,0,1
2020-04-15,19,Melilla,0,0,0,0,0
2020-04-15,15,Navarra,78,35,43,0,0
2020-04-15,16,País Vasco,109,99,0,0,10
2020-04-15,17,La Rioja,16,14,2,0,0
2020-04-15,10,C. Valenciana,151,72,75,0,4
2020-04-16,01,Andalucía,175,50,125,0,0
2020-04-16,02,Aragón,63,55,0,0,8
2020-04-16,03,Asturias,12,12,0,0,0
2020-04-16,06,Cantabria,18,18,0,0,0
2020-04-16,18,Ceuta,1,1,0,0,0
2020-04-16,07,Castilla y León,298,143,155,0,0
2020-04-16,08,Castilla La Mancha,127,33,10,0,84
2020-04-16,05,Canarias,15,14,0,0,1
2020-04-16,09,Cataluña,713,699,0,0,14
2020-04-16,11,Extremadura,69,23,45,1,0
2020-04-16,12,Galicia,108,69,36,0,3
2020-04-16,04,Baleares,14,14,0,0,0
2020-04-16,14,Murcia,2,1,1,0,0
2020-04-16,13,Madrid,597,596,0,0,1
2020-04-16,19,Melilla,0,0,0,0,0
2020-04-16,15,Navarra,61,30,31,0,0
2020-04-16,16,País Vasco,128,108,0,0,20
2020-04-16,17,La Rioja,29,28,1,0,0
2020-04-16,10,C. Valenciana,130,52,75,0,3
2020-04-17,01,Andalucía,141,63,78,0,0
2020-04-17,02,Aragón,69,53,0,0,16
2020-04-17,03,Asturias,12,12,0,0,0
2020-04-17,06,Cantabria,27,26,0,0,1
2020-04-17,18,Ceuta,1,0,1,0,0
2020-04-17,07,Castilla y León,205,145,60,0,0
2020-04-17,08,Castilla La Mancha,145,24,14,0,107
2020-04-17,05,Canarias,8,8,0,0,0
2020-04-17,09,Cataluña,610,583,0,0,27
2020-04-17,11,Extremadura,101,28,73,0,0
2020-04-17,12,Galicia,98,52,43,0,3
2020-04-17,04,Baleares,11,7,3,0,1
2020-04-17,14,Murcia,6,3,3,0,0
2020-04-17,13,Madrid,389,389,0,0,0
2020-04-17,19,Melilla,0,0,0,0,0
2020-04-17,15,Navarra,86,44,42,0,0
2020-04-17,16,País Vasco,150,132,0,0,18
2020-04-17,17,La Rioja,25,23,2,0,0
2020-04-17,10,C. Valenciana,157,82,72,0,3
2020-04-18,01,Andalucía,135,41,94,0,0
2020-04-18,02,Aragón,57,55,0,0,2
2020-04-18,03,Asturias,9,9,0,0,0
2020-04-18,06,Cantabria,13,13,0,0,0
2020-04-18,18,Ceuta,1,0,1,0,0
2020-04-18,07,Castilla y León,171,94,76,1,0
2020-04-18,08,Castilla La Mancha,97,32,6,0,59
2020-04-18,05,Canarias,9,9,0,0,0
2020-04-18,09,Cataluña,451,427,0,0,24
2020-04-18,11,Extremadura,90,18,72,0,0
2020-04-18,12,Galicia,107,62,45,0,0
2020-04-18,04,Baleares,14,12,2,0,0
2020-04-18,14,Murcia,5,0,5,0,0
2020-04-18,13,Madrid,469,469,0,0,0
2020-04-18,19,Melilla,0,0,0,0,0
2020-04-18,15,Navarra,65,39,26,0,0
2020-04-18,16,País Vasco,108,97,0,0,11
2020-04-18,17,La Rioja,17,17,0,0,0
2020-04-18,10,C. Valenciana,199,52,142,0,5
2020-04-19,01,Andalucía,74,28,46,0,0
2020-04-19,02,Aragón,44,35,0,0,9
2020-04-19,03,Asturias,6,6,0,0,0
2020-04-19,06,Cantabria,15,15,0,0,0
2020-04-19,18,Ceuta,0,0,0,0,0
2020-04-19,07,Castilla y León,217,136,81,0,0
2020-04-19,08,Castilla La Mancha,106,34,1,0,71
2020-04-19,05,Canarias,15,15,0,0,0
2020-04-19,09,Cataluña,266,257,0,0,9
2020-04-19,11,Extremadura,48,11,36,1,0
2020-04-19,12,Galicia,57,47,10,0,0
2020-04-19,04,Baleares,10,8,2,0,0
2020-04-19,14,Murcia,4,3,1,0,0
2020-04-19,13,Madrid,265,264,0,0,1
2020-04-19,19,Melilla,0,0,0,0,0
2020-04-19,15,Navarra,46,35,11,0,0
2020-04-19,16,País Vasco,54,50,0,0,4
2020-04-19,17,La Rioja,14,14,0,0,0
2020-04-19,10,C. Valenciana,71,25,45,0,1
2020-04-20,01,Andalucía,77,37,40,0,0
2020-04-20,02,Aragón,45,30,0,0,15
2020-04-20,03,Asturias,7,7,0,0,0
2020-04-20,06,Cantabria,24,24,0,0,0
2020-04-20,18,Ceuta,1,1,0,0,0
2020-04-20,07,Castilla y León,260,195,64,1,0
2020-04-20,08,Castilla La Mancha,142,53,3,0,86
2020-04-20,05,Canarias,16,15,0,0,1
2020-04-20,09,Cataluña,365,337,0,1,27
2020-04-20,11,Extremadura,49,31,18,0,0
2020-04-20,12,Galicia,89,62,23,0,4
2020-04-20,04,Baleares,18,14,3,0,1
2020-04-20,14,Murcia,2,1,1,0,0
2020-04-20,13,Madrid,281,281,0,0,0
2020-04-20,19,Melilla,2,2,0,0,0
2020-04-20,15,Navarra,63,31,32,0,0
2020-04-20,16,País Vasco,82,78,0,0,4
2020-04-20,17,La Rioja,9,9,0,0,0
2020-04-20,10,C. Valenciana,72,35,34,0,3
2020-04-21,01,Andalucía,154,38,116,0,0
2020-04-21,02,Aragón,132,37,0,0,95
2020-04-21,03,Asturias,16,16,0,0,0
2020-04-21,06,Cantabria,10,10,0,0,0
2020-04-21,18,Ceuta,2,0,2,0,0
2020-04-21,07,Castilla y León,278,119,159,0,0
2020-04-21,08,Castilla La Mancha,147,34,4,0,109
2020-04-21,05,Canarias,7,7,0,0,0
2020-04-21,09,Cataluña,199,179,0,1,19
2020-04-21,11,Extremadura,69,16,53,0,0
2020-04-21,12,Galicia,98,43,48,0,7
2020-04-21,04,Baleares,11,7,4,0,0
2020-04-21,14,Murcia,7,2,5,0,0
2020-04-21,13,Madrid,477,477,0,0,0
2020-04-21,19,Melilla,0,0,0,0,0
2020-04-21,15,Navarra,30,11,19,0,0
2020-04-21,16,País Vasco,78,70,0,0,8
2020-04-21,17,La Rioja,6,4,2,0,0
2020-04-21,10,C. Valenciana,178,50,123,0,5
2020-04-22,01,Andalucía,134,27,107,0,0
2020-04-22,02,Aragón,100,57,0,0,43
2020-04-22,03,Asturias,8,8,0,0,0
2020-04-22,06,Cantabria,26,26,0,0,0
2020-04-22,18,Ceuta,3,1,2,0,0
2020-04-22,07,Castilla y León,255,163,92,0,0
2020-04-22,08,Castilla La Mancha,150,24,5,0,121
2020-04-22,05,Canarias,7,7,0,0,0
2020-04-22,09,Cataluña,323,302,0,1,20
2020-04-22,11,Extremadura,85,27,58,0,0
2020-04-22,12,Galicia,134,48,75,0,11
2020-04-22,04,Baleares,8,5,2,0,1
2020-04-22,14,Murcia,8,3,5,0,0
2020-04-22,13,Madrid,458,457,0,0,1
2020-04-22,19,Melilla,1,1,0,0,0
2020-04-22,15,Navarra,53,21,32,0,0
2020-04-22,16,País Vasco,65,49,0,0,16
2020-04-22,17,La Rioja,15,14,1,0,0
2020-04-22,10,C. Valenciana,156,35,120,0,1
2020-04-23,01,Andalucía,168,35,133,0,0
2020-04-23,02,Aragón,27,21,0,0,6
2020-04-23,03,Asturias,9,9,0,0,0
2020-04-23,06,Cantabria,26,26,0,0,0
2020-04-23,18,Ceuta,3,0,3,0,0
2020-04-23,07,Castilla y León,212,79,132,0,1
2020-04-23,08,Castilla La Mancha,88,22,2,0,64
2020-04-23,05,Canarias,5,3,0,0,2
2020-04-23,09,Cataluña,274,260,0,0,14
2020-04-23,11,Extremadura,84,14,70,0,0
2020-04-23,12,Galicia,124,56,60,0,8
2020-04-23,04,Baleares,5,5,0,0,0
2020-04-23,14,Murcia,12,3,9,0,0
2020-04-23,13,Madrid,369,369,0,0,0
2020-04-23,19,Melilla,0,0,0,0,0
2020-04-23,15,Navarra,56,19,37,0,0
2020-04-23,16,País Vasco,66,58,0,0,8
2020-04-23,17,La Rioja,13,13,0,0,0
2020-04-23,10,C. Valenciana,191,43,142,0,6
2020-04-24,01,Andalucía,169,45,124,0,0
2020-04-24,02,Aragón,25,21,0,0,4
2020-04-24,03,Asturias,17,17,0,0,0
2020-04-24,06,Cantabria,13,13,0,0,0
2020-04-24,18,Ceuta,1,0,1,0,0
2020-04-24,07,Castilla y León,292,138,154,0,0
2020-04-24,08,Castilla La Mancha,56,15,0,1,40
2020-04-24,05,Canarias,11,10,0,0,1
2020-04-24,09,Cataluña,271,245,0,1,25
2020-04-24,11,Extremadura,112,16,96,0,0
2020-04-24,12,Galicia,124,38,79,0,7
2020-04-24,04,Baleares,10,9,1,0,0
2020-04-24,14,Murcia,6,0,6,0,0
2020-04-24,13,Madrid,238,237,0,0,1
2020-04-24,19,Melilla,1,1,0,0,0
2020-04-24,15,Navarra,62,21,41,0,0
2020-04-24,16,País Vasco,97,85,0,0,12
2020-04-24,17,La Rioja,4,3,1,0,0
2020-04-24,10,C. Valenciana,230,40,187,0,3
2020-04-25,01,Andalucía,57,24,33,0,0
2020-04-25,02,Aragón,33,19,0,0,14
2020-04-25,03,Asturias,3,3,0,0,0
2020-04-25,06,Cantabria,12,12,0,0,0
2020-04-25,18,Ceuta,1,1,0,0,0
2020-04-25,07,Castilla y León,139,87,52,0,0
2020-04-25,08,Castilla La Mancha,52,14,2,0,36
2020-04-25,05,Canarias,4,4,0,0,0
2020-04-25,09,Cataluña,173,162,0,1,10
2020-04-25,11,Extremadura,87,23,64,0,0
2020-04-25,12,Galicia,36,25,10,0,1
2020-04-25,04,Baleares,11,10,1,0,0
2020-04-25,14,Murcia,3,2,1,0,0
2020-04-25,13,Madrid,131,131,0,0,0
2020-04-25,19,Melilla,1,1,0,0,0
2020-04-25,15,Navarra,39,21,18,0,0
2020-04-25,16,País Vasco,47,38,0,0,9
2020-04-25,17,La Rioja,5,5,0,0,0
2020-04-25,10,C. Valenciana,106,38,66,0,2
2020-04-26,01,Andalucía,36,15,21,0,0
2020-04-26,02,Aragón,21,16,0,0,5
2020-04-26,03,Asturias,5,5,0,0,0
2020-04-26,06,Cantabria,4,4,0,0,0
2020-04-26,18,Ceuta,0,0,0,0,0
2020-04-26,07,Castilla y León,108,41,67,0,0
2020-04-26,08,Castilla La Mancha,95,17,4,0,74
2020-04-26,05,Canarias,2,2,0,0,0
2020-04-26,09,Cataluña,138,132,0,0,6
2020-04-26,11,Extremadura,24,12,12,0,0
2020-04-26,12,Galicia,26,16,8,0,2
2020-04-26,04,Baleares,0,0,0,0,0
2020-04-26,14,Murcia,6,3,3,0,0
2020-04-26,13,Madrid,124,124,0,0,0
2020-04-26,19,Melilla,0,0,0,0,0
2020-04-26,15,Navarra,12,8,4,0,0
2020-04-26,16,País Vasco,42,31,0,0,11
2020-04-26,17,La Rioja,4,2,2,0,0
2020-04-26,10,C. Valenciana,38,19,18,0,1
2020-04-27,01,Andalucía,46,16,30,0,0
2020-04-27,02,Aragón,66,24,0,1,41
2020-04-27,03,Asturias,5,5,0,0,0
2020-04-27,06,Cantabria,2,2,0,0,0
2020-04-27,18,Ceuta,1,1,0,0,0
2020-04-27,07,Castilla y León,132,44,88,0,0
2020-04-27,08,Castilla La Mancha,104,24,1,0,79
2020-04-27,05,Canarias,3,3,0,0,0
2020-04-27,09,Cataluña,144,124,0,0,20
2020-04-27,11,Extremadura,20,10,10,0,0
2020-04-27,12,Galicia,57,28,24,0,5
2020-04-27,04,Baleares,3,3,0,0,0
2020-04-27,14,Murcia,1,0,1,0,0
2020-04-27,13,Madrid,185,185,0,0,0
2020-04-27,19,Melilla,0,0,0,0,0
2020-04-27,15,Navarra,23,20,3,0,0
2020-04-27,16,País Vasco,31,29,0,0,2
